775666812.00000000 6900.00000000 396.86160156 316.44761719 38.10962158 -3.42426658 2.30781555 0.03753625 19.94771194 -0.16751038 0.94919211 -89.62279510 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00562406 1.00000000 0.00000000 0.00000000 0.00000000
775672875.00000000 7000.00000000 396.87652344 315.89798828 38.10967773 1.72669065 2.23476410 0.05092140 19.72612762 -0.15460132 0.30899304 -89.11699677 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.01284975 1.00000000 0.00000000 0.00000000 0.00000000
775678937.00000000 7100.00000000 396.89609375 315.34548828 38.10988525 1.89547801 -3.14239502 0.27423114 20.04404640 -0.07375921 0.02816608 -88.58907318 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.02039152 0.50000000 0.00000000 0.00000000 0.00000000
775685062.00000000 7200.00000000 396.89464844 314.77628906 38.11019287 -1.85415292 -6.72225952 0.48018813 20.71248245 0.06145121 0.35672143 -89.14761353 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.01241226 0.50000000 0.00000000 0.00000000 0.00000000
775691187.00000000 7300.00000000 396.89785156 314.19296875 38.11032959 -1.01452303 -3.79716873 0.28846958 21.09096527 0.13871430 0.22809009 -89.43854523 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00825620 0.50000000 0.00000000 0.00000000 0.00000000
775697250.00000000 7400.00000000 396.91062500 313.60628906 38.11029541 1.03008616 -0.36758423 -0.03749087 21.12897873 0.12829827 -0.00549315 -89.16020203 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.01223254 0.50000000 0.00000000 0.00000000 0.00000000
775703437.00000000 7500.00000000 396.90234375 313.02212891 38.11020996 -2.28112864 1.37311935 -0.18647969 20.98952103 0.07824665 0.33528101 -89.77734375 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00341622 0.50000000 0.00000000 0.00000000 0.00000000
775709562.00000000 7600.00000000 396.88144531 312.44285156 38.11010986 -3.62164211 1.93399429 -0.18945757 20.79783821 0.02677434 0.51769465 -90.77303314 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.01080791 0.50000000 0.00000000 0.00000000 0.00000000
775715625.00000000 7700.00000000 396.88375000 311.87007813 38.10995850 1.14674449 2.79247284 -0.18100756 20.51736832 -0.02340023 -0.00924683 -90.46334839 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00638395 0.50000000 0.00000000 0.00000000 0.00000000
775721750.00000000 7800.00000000 396.89222656 311.30458984 38.10989258 2.21275282 2.59641647 -0.12517525 20.25714111 -0.05910845 -0.16592406 -89.84343719 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00247203 0.50000000 0.00000000 0.00000000 0.00000000
775727812.00000000 7900.00000000 396.89406250 310.74687500 38.10983643 0.19676670 2.88820267 -0.09731665 19.96840286 -0.08789087 -0.04876708 -89.78471375 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00331094 1.00000000 0.00000000 0.00000000 0.00000000
775733937.00000000 8000.00000000 396.89753906 310.19601562 38.10981934 0.13858281 1.77721024 -0.03374722 19.79073906 -0.09845034 -0.05078125 -89.74265289 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00391170 1.00000000 0.00000000 0.00000000 0.00000000
